frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,frame.protocols,frame.len,Source_File
2021-08-17T01:59:07.370657000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370659000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370659000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370716000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370731000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370733000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370739000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370740000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370792000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370793000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370794000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370796000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370797000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370842000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370844000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370845000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370846000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370847000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370903000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370905000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370906000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370907000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370909000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370968000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370970000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370972000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370973000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.370977000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371028000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371029000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371030000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371032000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371033000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371093000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371095000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371096000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371098000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371099000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371150000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371152000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371153000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371154000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371156000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371211000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371212000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371214000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371215000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371216000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371274000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371275000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371284000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371285000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371287000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371336000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371337000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371338000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371339000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371341000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371396000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371398000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371399000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371411000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371412000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371457000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371459000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371460000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371461000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371463000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371530000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371531000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371532000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371533000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371535000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371590000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371591000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371593000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371594000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371596000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371640000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371642000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371643000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371645000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371645000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371703000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371704000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371706000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371707000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371708000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371765000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371767000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371768000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371769000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.371770000+0530,18.184.26.60,10.10.0.33,80,53480,,,eth:ethertype:ip:tcp,1514,traffic_segment_2.csv
2021-08-17T01:59:07.386704000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.386743000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.386770000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.386796000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.386920000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.386949000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.386976000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.387002000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.387124000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.387153000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.387179000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.387206000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.387331000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.387359000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.387386000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.387412000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.387534000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.387563000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.387590000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.387616000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.387738000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.387766000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.387793000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.387819000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.387941000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.387969000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.387995000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.388022000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.388147000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.388176000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.388202000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.388228000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.388351000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.388379000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.388405000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.388432000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.388558000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.388587000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.388613000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.388639000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.388765000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.388793000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.388820000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.388846000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.388969000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.388998000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.389025000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.389051000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.389150000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.389177000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.389211000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.389238000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.389339000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.389367000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.389393000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.389419000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.389518000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.389546000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.389572000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.389599000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.389696000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.389724000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.389750000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.389776000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.390001000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.390035000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.390063000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.390091000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.390203000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.390297000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.390332000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.390362000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.390463000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.390491000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.390518000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.390544000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.390645000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.390673000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.390699000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.390725000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.390823000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.390851000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.390877000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.390903000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.391004000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.391031000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.391058000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.391084000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.391182000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.391210000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.391236000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.391262000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.391360000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.391388000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.391414000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.391440000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.391540000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.391567000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
2021-08-17T01:59:07.391594000+0530,10.10.0.33,18.184.26.60,53480,80,,,eth:ethertype:ip:tcp,60,traffic_segment_2.csv
