frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,frame.protocols,frame.len
2021-08-17T01:58:27.167647000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp:tls,1514
2021-08-17T01:58:27.167649000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.167650000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.167651000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.168139000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.168421000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.168450000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.168677000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.168937000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.170000000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.170053000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.170099000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.170146000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.171309000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.176291000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.176298000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp:tls,1514
2021-08-17T01:58:27.176299000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.176301000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.176594000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.176723000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.176741000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.176743000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.176744000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.176745000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.176746000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.176850000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.176958000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.177530000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.177586000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.177605000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.177609000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.177610000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.177612000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp:tls,1514
2021-08-17T01:58:27.177613000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.177677000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.177744000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.178428000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.178480000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.178525000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.178570000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.178586000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.178590000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.178592000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.178593000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.178594000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp:tls,1514
2021-08-17T01:58:27.178740000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.178784000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.178906000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.179070000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.179421000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.179461000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.179499000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.179542000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.179547000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.179549000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.180126000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.180128000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.180130000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.180131000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.180132000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.181098000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.181100000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.181101000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp:tls:tls,1514
2021-08-17T01:58:27.181102000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.181104000+0530,88.221.0.167,10.10.0.33,443,53464,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:27.183519000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.183639000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.183754000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.183871000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.184615000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.184644000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.184669000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.184693000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.184753000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.184778000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.184819000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.184853000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.184935000+0530,10.10.0.33,88.221.0.167,53464,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:27.872999000+0530,10.10.0.33,10.10.0.255,,,137,137,eth:ethertype:ip:udp:nbns,110
2021-08-17T01:58:28.221611000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,66
2021-08-17T01:58:28.230882000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,66
2021-08-17T01:58:28.231256000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.232613000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp:tls,427
2021-08-17T01:58:28.241827000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,54
2021-08-17T01:58:28.242234000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp:tls,159
2021-08-17T01:58:28.244150000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp:tls,105
2021-08-17T01:58:28.244969000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp:tls,325
2021-08-17T01:58:28.253424000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,54
2021-08-17T01:58:28.254249000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,54
2021-08-17T01:58:28.255297000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.255308000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.255310000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.255312000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.255333000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.255335000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.255337000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.255339000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.255357000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.255358000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.255360000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.255361000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp:tls,1514
2021-08-17T01:58:28.255380000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.255382000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.255384000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.255385000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.255947000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.256271000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.256562000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.256911000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.258303000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.258372000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.258438000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.258496000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.260085000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.265314000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.265326000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp:tls,1514
2021-08-17T01:58:28.265328000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.265330000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.265761000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.265761000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.265769000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.265772000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.265775000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.266069000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.266294000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.266509000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.266717000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.266723000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.266725000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.266727000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.267372000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.267404000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.267431000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.267458000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.267528000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.267555000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.267583000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.267613000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.267649000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp:tls,1514
2021-08-17T01:58:28.267652000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.267653000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp:tls,1514
2021-08-17T01:58:28.267654000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.267770000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.267879000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.267979000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.268077000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.268658000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp:tls,1514
2021-08-17T01:58:28.268664000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.268666000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp:tls,1514
2021-08-17T01:58:28.268668000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.268925000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.269052000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.269156000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.269267000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.269563000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp:tls,1514
2021-08-17T01:58:28.269566000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.269686000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.269797000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.270087000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp:tls,1514
2021-08-17T01:58:28.270090000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.270091000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp:tls,1514
2021-08-17T01:58:28.270092000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.270221000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.270322000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.270421000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.270519000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.271049000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp:tls,1514
2021-08-17T01:58:28.271056000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.271058000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp:tls,1514
2021-08-17T01:58:28.271060000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.271252000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.271356000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.271455000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.271553000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.272021000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp:tls,1514
2021-08-17T01:58:28.272028000+0530,88.221.0.167,10.10.0.33,443,53465,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:28.272227000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.272328000+0530,10.10.0.33,88.221.0.167,53465,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:28.638575000+0530,10.10.0.33,10.10.0.255,,,137,137,eth:ethertype:ip:udp:nbns,110
2021-08-17T01:58:29.388819000+0530,10.10.0.33,10.10.0.255,,,137,137,eth:ethertype:ip:udp:nbns,92
2021-08-17T01:58:30.154046000+0530,10.10.0.33,10.10.0.255,,,137,137,eth:ethertype:ip:udp:nbns,92
2021-08-17T01:58:30.904128000+0530,10.10.0.33,10.10.0.255,,,137,137,eth:ethertype:ip:udp:nbns,92
2021-08-17T01:58:31.659198000+0530,10.10.0.33,10.10.0.255,,,137,137,eth:ethertype:ip:udp:nbns,92
2021-08-17T01:58:32.408767000+0530,10.10.0.33,10.10.0.255,,,137,137,eth:ethertype:ip:udp:nbns,92
2021-08-17T01:58:33.174148000+0530,10.10.0.33,10.10.0.255,,,137,137,eth:ethertype:ip:udp:nbns,92
2021-08-17T01:58:33.318259000+0530,10.10.0.33,88.221.0.167,53466,443,,,eth:ethertype:ip:tcp,66
2021-08-17T01:58:33.327718000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp,66
2021-08-17T01:58:33.328107000+0530,10.10.0.33,88.221.0.167,53466,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:33.328959000+0530,10.10.0.33,88.221.0.167,53466,443,,,eth:ethertype:ip:tcp:tls,427
2021-08-17T01:58:33.338385000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp,54
2021-08-17T01:58:33.338743000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp:tls,159
2021-08-17T01:58:33.340138000+0530,10.10.0.33,88.221.0.167,53466,443,,,eth:ethertype:ip:tcp:tls,105
2021-08-17T01:58:33.341015000+0530,10.10.0.33,88.221.0.167,53466,443,,,eth:ethertype:ip:tcp:tls,325
2021-08-17T01:58:33.349623000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp,54
2021-08-17T01:58:33.350414000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp,54
2021-08-17T01:58:33.351519000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:33.351522000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:33.351524000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:33.351526000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:33.351542000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:33.351543000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:33.351545000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:33.351546000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:33.351559000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:33.351560000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:33.351583000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:33.351585000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp:tls,1514
2021-08-17T01:58:33.351600000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:33.351601000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:33.351603000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:33.351611000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:33.352211000+0530,10.10.0.33,88.221.0.167,53466,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:33.352514000+0530,10.10.0.33,88.221.0.167,53466,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:33.352788000+0530,10.10.0.33,88.221.0.167,53466,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:33.353161000+0530,10.10.0.33,88.221.0.167,53466,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:33.354267000+0530,10.10.0.33,88.221.0.167,53466,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:33.354297000+0530,10.10.0.33,88.221.0.167,53466,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:33.354322000+0530,10.10.0.33,88.221.0.167,53466,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:33.354346000+0530,10.10.0.33,88.221.0.167,53466,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:33.354887000+0530,10.10.0.33,88.221.0.167,53466,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:33.361777000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:33.361783000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp:tls,1514
2021-08-17T01:58:33.361784000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:33.361785000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:33.361966000+0530,10.10.0.33,88.221.0.167,53466,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:33.362109000+0530,10.10.0.33,88.221.0.167,53466,443,,,eth:ethertype:ip:tcp,60
2021-08-17T01:58:33.362198000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp,1514
2021-08-17T01:58:33.362199000+0530,88.221.0.167,10.10.0.33,443,53466,,,eth:ethertype:ip:tcp,1514
